select lokace_key, ",", KNODDEL_cisloknih, ",", knoddel_nazev, ",", LOKACE_SHORT, ",", count(kj_key), ",", "30.09.2025" from lokace left join kj on kj_ptr_owner = lokace_key left join knoddel on knoddel_key = lokace_ptr_knoddel group by lokace_key, lokace_short, knoddel_cisloknih, knoddel_nazev order by knoddel_cisloknih
 LOKACE_KEY CONSTANT KNODDEL_CISLOKNIH CONSTANT             KNODDEL_NAZEV CONSTANT LOKACE_SHORT CONSTANT       COUNT CONSTANT   CONSTANT
=========== ======== ================= ======== ========================= ======== ============ ======== =========== ======== ==========
        504 ,                       43 ,        Pankrác                   ,        NVE-HRAB     ,                 18 ,        30.09.2025
        506 ,                       43 ,        (formální) Pankrác        ,        XNVE-POK     ,                  0 ,        30.09.2025
        507 ,                       43 ,        Pankrác                   ,        NVE-CHFDE    ,                387 ,        30.09.2025
        556 ,                       43 ,        (zrušeno) Pankrác         ,        5KV-HRAB     ,                  0 ,        30.09.2025
        557 ,                       43 ,        (zrušeno) Pankrác         ,        5KV-POK      ,                  0 ,        30.09.2025
        625 ,                       43 ,        (zrušeno) Pankrác         ,        5KV-BELDO    ,                  0 ,        30.09.2025
        626 ,                       43 ,        (zrušeno) Pankrác         ,        5KV-NAUDO    ,                  0 ,        30.09.2025
        627 ,                       43 ,        (zrušeno) Pankrác         ,        5KV-CAS      ,                  0 ,        30.09.2025
        628 ,                       43 ,        (zrušeno) Pankrác         ,        5KV-CHF      ,                  0 ,        30.09.2025
        641 ,                       43 ,        (zrušeno) Pankrác         ,        5KV-VYLOHY   ,                  0 ,        30.09.2025
        729 ,                       43 ,        (zrušeno) Pankrác         ,        5KV-VSMS     ,                  0 ,        30.09.2025
        783 ,                       43 ,        (zrušeno) Pankrác         ,        5KV-DOPOR    ,                  0 ,        30.09.2025
        784 ,                       43 ,        Pankrác                   ,        NVE-DOPOR    ,                 12 ,        30.09.2025
        843 ,                       43 ,        Pankrác                   ,        NVE-KOMDO    ,                 59 ,        30.09.2025
        844 ,                       43 ,        Pankrác                   ,        NVE-POEDE    ,                160 ,        30.09.2025
        906 ,                       43 ,        Pankrác                   ,        NVE-CASDO    ,                125 ,        30.09.2025
        907 ,                       43 ,        Pankrác                   ,        NVE-CASDE    ,                264 ,        30.09.2025
       1023 ,                       43 ,        Pankrác                   ,        NVE-KOMDE    ,                105 ,        30.09.2025
       1180 ,                       43 ,        Pankrác                   ,        NVE-SELF     ,                  0 ,        30.09.2025
       1250 ,                       43 ,        Pankrác                   ,        NVE-LEP      ,                119 ,        30.09.2025
        422 ,                       45 ,        Spoøilov                  ,        SPO-POVIN    ,                  3 ,        30.09.2025
        432 ,                       45 ,        Spoøilov                  ,        SPO-POK      ,                 52 ,        30.09.2025
        433 ,                       45 ,        Spoøilov                  ,        SPO-HRAB     ,                 49 ,        30.09.2025
        434 ,                       45 ,        Spoøilov                  ,        SPO-NAUDO    ,               4981 ,        30.09.2025
        435 ,                       45 ,        Spoøilov                  ,        SPO-BELDO    ,               6138 ,        30.09.2025
        436 ,                       45 ,        Spoøilov                  ,        SPO-CASDO    ,                249 ,        30.09.2025
        437 ,                       45 ,        Spoøilov                  ,        SPO-DETI     ,               3713 ,        30.09.2025
        441 ,                       45 ,        Spoøilov                  ,        SPO-POEDIV   ,                813 ,        30.09.2025
        572 ,                       45 ,        Spoøilov                  ,        SPO-PRSK     ,                  0 ,        30.09.2025
        788 ,                       45 ,        Spoøilov                  ,        SPO-DOPOR    ,                555 ,        30.09.2025
        955 ,                       45 ,        Spoøilov                  ,        SPO-KOMIKS   ,                360 ,        30.09.2025
       1024 ,                       45 ,        Spoøilov                  ,        SPO-KOMDE    ,                157 ,        30.09.2025
       1025 ,                       45 ,        Spoøilov                  ,        SPO-LEPO     ,                188 ,        30.09.2025
       1026 ,                       45 ,        Spoøilov                  ,        SPO-VSMS     ,                699 ,        30.09.2025
       1027 ,                       45 ,        Spoøilov                  ,        SPO-DESK     ,                  5 ,        30.09.2025
       1057 ,                       45 ,        Spoøilov                  ,        SPO-CASDE    ,                 10 ,        30.09.2025
       1181 ,                       45 ,        Spoøilov                  ,        SPO-SELF     ,                  0 ,        30.09.2025
       1207 ,                       45 ,        Vzdálený sklad Spoøilov   ,        SPO-PV       ,              13341 ,        30.09.2025
        699 ,                       47 ,        Zahradní Mìsto            ,        ZME-BELDO    ,               3831 ,        30.09.2025
        700 ,                       47 ,        Zahradní Mìsto            ,        ZME-NAUDO    ,               3505 ,        30.09.2025
        701 ,                       47 ,        Zahradní Mìsto            ,        ZME-DETI     ,                672 ,        30.09.2025
        703 ,                       47 ,        Zahradní Mìsto            ,        ZME-CASDO    ,                148 ,        30.09.2025
        704 ,                       47 ,        Zahradní Mìsto            ,        ZME-CASDE    ,                 31 ,        30.09.2025
        705 ,                       47 ,        Zahradní Mìsto            ,        ZME-HRAB     ,                108 ,        30.09.2025
        706 ,                       47 ,        Zahradní Mìsto            ,        ZME-POK      ,                 27 ,        30.09.2025
        749 ,                       47 ,        Zahradní Mìsto            ,        ZME-VSMS     ,                 17 ,        30.09.2025
        793 ,                       47 ,        Zahradní Mìsto            ,        ZME-DOPOR    ,                279 ,        30.09.2025
       1091 ,                       47 ,        Zahradní Mìsto            ,        ZME-BELDE    ,               1302 ,        30.09.2025
       1092 ,                       47 ,        Zahradní Mìsto            ,        ZME-KOMDE    ,                 93 ,        30.09.2025
       1093 ,                       47 ,        Zahradní Mìsto            ,        ZME-KOMDO    ,                246 ,        30.09.2025
       1094 ,                       47 ,        Zahradní Mìsto            ,        ZME-DOPDE    ,                137 ,        30.09.2025
       1095 ,                       47 ,        Zahradní Mìsto            ,        ZME-LITML    ,                776 ,        30.09.2025
       1182 ,                       47 ,        Zahradní Mìsto            ,        ZME-SELF     ,                  0 ,        30.09.2025
        573 ,                       48 ,        Ostrovského               ,        OSV-POK      ,                 20 ,        30.09.2025
        629 ,                       48 ,        Ostrovského               ,        OSV-HRAB     ,                 34 ,        30.09.2025
        653 ,                       48 ,        Ostrovského               ,        OSV-BELDO    ,               2110 ,        30.09.2025
        654 ,                       48 ,        Ostrovského               ,        OSV-BELDE    ,               1754 ,        30.09.2025
        655 ,                       48 ,        Ostrovského               ,        OSV-NAUDO    ,               2524 ,        30.09.2025
        660 ,                       48 ,        Ostrovského               ,        OSV-CHF      ,                  0 ,        30.09.2025
        761 ,                       48 ,        Ostrovského               ,        OSV-VSMS     ,                 48 ,        30.09.2025
        781 ,                       48 ,        Ostrovského               ,        OSV-DOPOR    ,                176 ,        30.09.2025
        782 ,                       48 ,        Ostrovského               ,        OSV-DOPORD   ,                 71 ,        30.09.2025
        916 ,                       48 ,        Ostrovského               ,        OSV-CASDO    ,                206 ,        30.09.2025
        917 ,                       48 ,        Ostrovského               ,        OSV-CASDE    ,                 59 ,        30.09.2025
       1183 ,                       48 ,        Ostrovského               ,        OSV-SELF     ,                  0 ,        30.09.2025
       1258 ,                       48 ,        Ostrovského               ,        OSV-KOMDO    ,                213 ,        30.09.2025
       1259 ,                       48 ,        Ostrovského               ,        OSV-KOMDE    ,                 53 ,        30.09.2025
       1260 ,                       48 ,        Ostrovského               ,        OSV-LEPOR    ,                 68 ,        30.09.2025
        207 ,                       51 ,        Dittrichova               ,        DIT-BELDO    ,               3302 ,        30.09.2025
        208 ,                       51 ,        Dittrichova               ,        DIT-CASOP    ,                268 ,        30.09.2025
        209 ,                       51 ,        Dittrichova               ,        DIT-CHFOND   ,                  6 ,        30.09.2025
        211 ,                       51 ,        Dittrichova               ,        DIT-HRAB     ,                195 ,        30.09.2025
        212 ,                       51 ,        Dittrichova               ,        DIT-LITDE    ,               2640 ,        30.09.2025
        213 ,                       51 ,        Dittrichova               ,        DIT-NAUDO    ,               3443 ,        30.09.2025
        215 ,                       51 ,        Dittrichova               ,        DIT-POK      ,                 23 ,        30.09.2025
        216 ,                       51 ,        Dittrichova               ,        DIT-VITRIN   ,                 30 ,        30.09.2025
        217 ,                       51 ,        Dittrichova               ,        DIT-DETCAS   ,                175 ,        30.09.2025
        236 ,                       51 ,        Dittrichova               ,        DIT-DEINFO   ,                  0 ,        30.09.2025
        733 ,                       51 ,        Dittrichova               ,        DIT-VSMS     ,                108 ,        30.09.2025
        806 ,                       51 ,        Dittrichova               ,        DIT-DOPOR    ,                 41 ,        30.09.2025
        818 ,                       51 ,        Dittrichova               ,        DIT-VYSTAV   ,                295 ,        30.09.2025
        960 ,                       51 ,        Dittrichova               ,        DIT-KOMDO    ,                308 ,        30.09.2025
       1020 ,                       51 ,        Dittrichova               ,        DIT-DOMDE    ,                244 ,        30.09.2025
       1068 ,                       51 ,        Dittrichova               ,        DIT-KOMDE    ,                106 ,        30.09.2025
       1184 ,                       51 ,        Dittrichova               ,        DIT-SELF     ,                  0 ,        30.09.2025
        218 ,                       52 ,        Bohnice                   ,        BOH-BELDO    ,              11373 ,        30.09.2025
        219 ,                       52 ,        Bohnice                   ,        BOH-LITDE    ,               4750 ,        30.09.2025
        220 ,                       52 ,        Bohnice                   ,        BOH-DETCAS   ,                 34 ,        30.09.2025
        221 ,                       52 ,        Bohnice                   ,        BOH-NAUDO    ,              10723 ,        30.09.2025
        222 ,                       52 ,        Bohnice                   ,        BOH-HRAB     ,                234 ,        30.09.2025
        223 ,                       52 ,        Bohnice                   ,        BOH-SKLAD    ,               9778 ,        30.09.2025
        224 ,                       52 ,        Bohnice                   ,        BOH-CHFOND   ,               2959 ,        30.09.2025
        225 ,                       52 ,        Bohnice                   ,        BOH-POK      ,                 33 ,        30.09.2025
        227 ,                       52 ,        Bohnice                   ,        BOH-HUDBA    ,               1535 ,        30.09.2025
        228 ,                       52 ,        Bohnice                   ,        BOH-HUDCAS   ,                 17 ,        30.09.2025
        230 ,                       52 ,        Bohnice                   ,        BOH-CASOP    ,                906 ,        30.09.2025
        232 ,                       52 ,        Bohnice                   ,        BOH-CHFI1    ,                947 ,        30.09.2025
        766 ,                       52 ,        Bohnice                   ,        BOH-DOPOR    ,                257 ,        30.09.2025
       1139 ,                       52 ,        Bohnice                   ,        BOH-KOMDO    ,                790 ,        30.09.2025
       1185 ,                       52 ,        Bohnice                   ,        BOH-SELF     ,                  0 ,        30.09.2025
       1251 ,                       52 ,        Bohnice                   ,        BOH-VYSTAV   ,               1051 ,        30.09.2025
       1253 ,                       52 ,        Bohnice                   ,        BOH-CIZOJ    ,                602 ,        30.09.2025
        320 ,                       54 ,        Prosek                    ,        PRO-PRIZ     ,                 26 ,        30.09.2025
        321 ,                       54 ,        Prosek                    ,        PRO-1PAT     ,                  6 ,        30.09.2025
        322 ,                       54 ,        Prosek                    ,        PRO-HRAB     ,                 24 ,        30.09.2025
        323 ,                       54 ,        Prosek                    ,        PRO-CHFOND   ,                 33 ,        30.09.2025
        324 ,                       54 ,        Prosek                    ,        PRO-BELDO    ,               5396 ,        30.09.2025
        325 ,                       54 ,        Prosek                    ,        PRO-NAUDO    ,               4678 ,        30.09.2025
        326 ,                       54 ,        Prosek                    ,        PRO-CASDO    ,                264 ,        30.09.2025
        327 ,                       54 ,        Prosek                    ,        PRO-BELDE    ,               3409 ,        30.09.2025
        328 ,                       54 ,        Prosek                    ,        PRO-NAUDE    ,               1224 ,        30.09.2025
        329 ,                       54 ,        Prosek                    ,        PRO-CASDE    ,                 34 ,        30.09.2025
        331 ,                       54 ,        Prosek                    ,        PRO-POE      ,                605 ,        30.09.2025
        332 ,                       54 ,        Prosek                    ,        PRO-NAU      ,               1188 ,        30.09.2025
        333 ,                       54 ,        Prosek                    ,        PRO-CHFDE    ,                218 ,        30.09.2025
        334 ,                       54 ,        Prosek                    ,        PRO-HRABDE   ,                 18 ,        30.09.2025
        786 ,                       54 ,        Prosek                    ,        PRO-DOPOR    ,                798 ,        30.09.2025
        787 ,                       54 ,        Prosek                    ,        PRO-DOPORD   ,                245 ,        30.09.2025
        976 ,                       54 ,        Prosek                    ,        PRO-PRSK     ,               1723 ,        30.09.2025
        981 ,                       54 ,        Prosek                    ,        PRO-KOMDE    ,                214 ,        30.09.2025
        982 ,                       54 ,        Prosek                    ,        PRO-KOMDO    ,                394 ,        30.09.2025
       1186 ,                       54 ,        Prosek                    ,        PRO-SELFPR   ,                  0 ,        30.09.2025
       1187 ,                       54 ,        Prosek                    ,        PRO-SELF1P   ,                  0 ,        30.09.2025
        563 ,                       56 ,        Dùm ètení                 ,        RUS-POK      ,                 99 ,        30.09.2025
        752 ,                       56 ,        Dùm ètení                 ,        RUS-BELDO    ,              11384 ,        30.09.2025
        753 ,                       56 ,        Dùm ètení                 ,        RUS-NAUDO    ,               8860 ,        30.09.2025
        754 ,                       56 ,        Dùm ètení                 ,        RUS-DETI     ,               4486 ,        30.09.2025
        755 ,                       56 ,        Dùm ètení                 ,        RUS-HRAB     ,                223 ,        30.09.2025
        756 ,                       56 ,        Dùm ètení                 ,        RUS-SKLAD    ,                144 ,        30.09.2025
        757 ,                       56 ,        Dùm ètení                 ,        RUS-DOPOR    ,                 83 ,        30.09.2025
        764 ,                       56 ,        Dùm ètení                 ,        RUS-CTECKY   ,                  2 ,        30.09.2025
        811 ,                       56 ,        Dùm ètení                 ,        RUS-MOF      ,                  8 ,        30.09.2025
        948 ,                       56 ,        Dùm ètení                 ,        RUS-OST1     ,               1985 ,        30.09.2025
        949 ,                       56 ,        Dùm ètení                 ,        RUS-OST2     ,                437 ,        30.09.2025
        950 ,                       56 ,        Dùm ètení                 ,        RUS-OST3     ,                949 ,        30.09.2025
       1188 ,                       56 ,        Dùm ètení                 ,        RUS-SELF     ,                  0 ,        30.09.2025
       1206 ,                       56 ,        Vzdálený sklad Domu ètení ,        RUS-PV       ,              14598 ,        30.09.2025
        267 ,                       58 ,        Opatov                    ,        OPA-STUD     ,               1950 ,        30.09.2025
        269 ,                       58 ,        Opatov                    ,        OPA-STUCAS   ,                 34 ,        30.09.2025
        270 ,                       58 ,        Opatov                    ,        OPA-LITDE    ,               6091 ,        30.09.2025
        271 ,                       58 ,        Opatov                    ,        OPA-DETCAS   ,                 99 ,        30.09.2025
        272 ,                       58 ,        Opatov                    ,        OPA-SKLAD    ,              25278 ,        30.09.2025
        273 ,                       58 ,        Opatov                    ,        OPA-BELDO    ,              12729 ,        30.09.2025
        274 ,                       58 ,        Opatov                    ,        OPA-NAUDO    ,              15535 ,        30.09.2025
        275 ,                       58 ,        Opatov                    ,        OPA-CASOP    ,                772 ,        30.09.2025
        276 ,                       58 ,        Opatov                    ,        OPA-HRAB     ,                848 ,        30.09.2025
        277 ,                       58 ,        Opatov                    ,        OPA-VITRIN   ,                151 ,        30.09.2025
        278 ,                       58 ,        Opatov                    ,        OPA-ARTO     ,               5479 ,        30.09.2025
        279 ,                       58 ,        Opatov                    ,        OPA-ARTCHF   ,               1416 ,        30.09.2025
        280 ,                       58 ,        Opatov                    ,        OPA-ARTMAP   ,                644 ,        30.09.2025
        281 ,                       58 ,        Opatov                    ,        OPA-ARTCAS   ,                807 ,        30.09.2025
        282 ,                       58 ,        Opatov                    ,        OPA-POK      ,                 75 ,        30.09.2025
        285 ,                       58 ,        Opatov                    ,        OPA-MONOGR   ,               1871 ,        30.09.2025
        286 ,                       58 ,        Opatov                    ,        OPA-DETINF   ,                  2 ,        30.09.2025
        693 ,                       58 ,        Opatov                    ,        OPA-CHRREG   ,                 50 ,        30.09.2025
        721 ,                       58 ,        Opatov                    ,        OPA-ARTSKL   ,               7629 ,        30.09.2025
        809 ,                       58 ,        Opatov                    ,        OPA-DOPOR    ,                 97 ,        30.09.2025
        850 ,                       58 ,        Opatov                    ,        OPA-LITLEP   ,                 88 ,        30.09.2025
        882 ,                       58 ,        Opatov                    ,        OPA-KOMIKS   ,                757 ,        30.09.2025
        961 ,                       58 ,        Opatov                    ,        OPA-AUDIO    ,                215 ,        30.09.2025
       1009 ,                       58 ,        Opatov                    ,        OPA-CD       ,                450 ,        30.09.2025
       1010 ,                       58 ,        Opatov                    ,        OPA-DETCD    ,                 93 ,        30.09.2025
       1021 ,                       58 ,        Opatov                    ,        OPA-MAPY     ,                511 ,        30.09.2025
       1033 ,                       58 ,        Opatov                    ,        OPA-LEPSKL   ,                  3 ,        30.09.2025
       1138 ,                       58 ,        Opatov                    ,        OPA-DETKOM   ,                155 ,        30.09.2025
       1189 ,                       58 ,        Opatov                    ,        OPA-SELF     ,                  0 ,        30.09.2025
        521 ,                       60 ,        Krè                       ,        KRC-POK      ,                 29 ,        30.09.2025
        522 ,                       60 ,        Krè                       ,        KRC-HRAB     ,                 93 ,        30.09.2025
        524 ,                       60 ,        Krè                       ,        KRC-CASDO    ,                228 ,        30.09.2025
        525 ,                       60 ,        Krè                       ,        KRC-LITDE    ,               4314 ,        30.09.2025
        526 ,                       60 ,        Krè                       ,        KRC-CASDE    ,                 81 ,        30.09.2025
        527 ,                       60 ,        Krè                       ,        KRC-CHFVYP   ,                  1 ,        30.09.2025
        529 ,                       60 ,        Krè                       ,        KRC-PRSK     ,                988 ,        30.09.2025
        776 ,                       60 ,        Krè                       ,        KRC-DOPOR    ,                221 ,        30.09.2025
       1190 ,                       60 ,        Krè                       ,        KRC-SELF     ,                  1 ,        30.09.2025
       1276 ,                       60 ,        Krè                       ,        KRC-AUDIO    ,                595 ,        30.09.2025
       1277 ,                       60 ,        Krè                       ,        KRC-BELDO    ,               2918 ,        30.09.2025
       1278 ,                       60 ,        Krè                       ,        KRC-KOMDE    ,                173 ,        30.09.2025
       1279 ,                       60 ,        Krè                       ,        KRC-KOMDO    ,                269 ,        30.09.2025
       1280 ,                       60 ,        Krè                       ,        KRC-NAUDO    ,               4340 ,        30.09.2025
       1281 ,                       60 ,        Krè                       ,        KRC-POEDIV   ,                294 ,        30.09.2025
       1282 ,                       60 ,        Krè                       ,        KRC-VYSTAV   ,                129 ,        30.09.2025
       1286 ,                       60 ,        Krè                       ,        KRC-LEPOR    ,                 40 ,        30.09.2025
       1287 ,                       60 ,        Krè                       ,        KRC-RODIC    ,                139 ,        30.09.2025
        571 ,                       61 ,        Malešice                  ,        MAL-POK      ,                 14 ,        30.09.2025
       1037 ,                       61 ,        Malešice                  ,        MAL-BELDO    ,               3372 ,        30.09.2025
       1038 ,                       61 ,        Malešice                  ,        MAL-NAUDO    ,               2669 ,        30.09.2025
       1039 ,                       61 ,        Malešice                  ,        MAL-CASDO    ,                 70 ,        30.09.2025
       1040 ,                       61 ,        Malešice                  ,        MAL-DETI     ,               2198 ,        30.09.2025
       1041 ,                       61 ,        Malešice                  ,        MAL-CASDE    ,                 16 ,        30.09.2025
       1042 ,                       61 ,        Malešice                  ,        MAL-LITML    ,                  2 ,        30.09.2025
       1043 ,                       61 ,        Malešice                  ,        MAL-DOPDO    ,                297 ,        30.09.2025
       1045 ,                       61 ,        Malešice                  ,        MAL-DOPDE    ,                737 ,        30.09.2025
       1046 ,                       61 ,        Malešice                  ,        MAL-HRAB     ,                476 ,        30.09.2025
       1066 ,                       61 ,        Malešice                  ,        MAL-KOMIKS   ,                292 ,        30.09.2025
       1191 ,                       61 ,        Malešice                  ,        MAL-SELF     ,                  0 ,        30.09.2025
        459 ,                       62 ,        Barrandov                 ,        BAR-HRAB     ,                 31 ,        30.09.2025
        460 ,                       62 ,        Barrandov                 ,        BAR-POK      ,                  8 ,        30.09.2025
        461 ,                       62 ,        Barrandov                 ,        BAR-BELDO    ,               4363 ,        30.09.2025
        462 ,                       62 ,        Barrandov                 ,        BAR-NAUDO    ,               3667 ,        30.09.2025
        464 ,                       62 ,        Barrandov                 ,        BAR-NAUDE    ,               1154 ,        30.09.2025
        465 ,                       62 ,        Barrandov                 ,        BAR-BELDE    ,               2735 ,        30.09.2025
        466 ,                       62 ,        Barrandov                 ,        BAR-CHF      ,                  2 ,        30.09.2025
        675 ,                       62 ,        Barrandov                 ,        BAR-PRSK     ,                259 ,        30.09.2025
        765 ,                       62 ,        Barrandov                 ,        BAR-DOPOR    ,                563 ,        30.09.2025
        887 ,                       62 ,        Barrandov                 ,        BAR-CASDE    ,                 15 ,        30.09.2025
        888 ,                       62 ,        Barrandov                 ,        BAR-CASDO    ,                114 ,        30.09.2025
       1071 ,                       62 ,        Barrandov                 ,        BAR-KOMDO    ,                144 ,        30.09.2025
       1072 ,                       62 ,        Barrandov                 ,        BAR-KOMDE    ,                112 ,        30.09.2025
       1145 ,                       62 ,        Barrandov                 ,        BAR-VSMS     ,                433 ,        30.09.2025
       1146 ,                       62 ,        Barrandov                 ,        BAR-LEPOR    ,                128 ,        30.09.2025
       1192 ,                       62 ,        Barrandov                 ,        BAR-SELF     ,                  0 ,        30.09.2025
       1255 ,                       62 ,        Barrandov                 ,        BAR-AKJK     ,                 51 ,        30.09.2025
        342 ,                       65 ,        Záhøebská                 ,        ZAH-POK      ,                 61 ,        30.09.2025
        345 ,                       65 ,        Záhøebská                 ,        ZAH-CHFDO    ,                 13 ,        30.09.2025
        346 ,                       65 ,        Záhøebská                 ,        ZAH-CHFDE    ,                 23 ,        30.09.2025
        347 ,                       65 ,        Záhøebská                 ,        ZAH-HRABDO   ,                  0 ,        30.09.2025
        348 ,                       65 ,        Záhøebská                 ,        ZAH-HRABDE   ,                  0 ,        30.09.2025
        350 ,                       65 ,        Záhøebská                 ,        ZAH-KANC     ,                  0 ,        30.09.2025
        351 ,                       65 ,        Záhøebská                 ,        ZAH-NAUDO    ,               2903 ,        30.09.2025
        352 ,                       65 ,        Záhøebská                 ,        ZAH-BELDO    ,               2212 ,        30.09.2025
        353 ,                       65 ,        Záhøebská                 ,        ZAH-CASDO    ,                 93 ,        30.09.2025
        355 ,                       65 ,        Záhøebská                 ,        ZAH-NAUDE    ,                351 ,        30.09.2025
        358 ,                       65 ,        Záhøebská                 ,        ZAH-DEPULT   ,                  0 ,        30.09.2025
        359 ,                       65 ,        Záhøebská                 ,        ZAH-SCIFI    ,                117 ,        30.09.2025
        360 ,                       65 ,        Záhøebská                 ,        ZAH-DETI     ,               2606 ,        30.09.2025
        361 ,                       65 ,        Záhøebská                 ,        ZAH-POEDIV   ,                333 ,        30.09.2025
        468 ,                       65 ,        Záhøebská                 ,        ZAH-PRSK     ,                  4 ,        30.09.2025
        748 ,                       65 ,        Záhøebská                 ,        ZAH-VSMS     ,                 39 ,        30.09.2025
        794 ,                       65 ,        Záhøebská                 ,        ZAH-DOPOR    ,                167 ,        30.09.2025
        795 ,                       65 ,        Záhøebská                 ,        ZAH-DOPORD   ,                 66 ,        30.09.2025
        898 ,                       65 ,        Záhøebská                 ,        ZAH-CASDE    ,                 39 ,        30.09.2025
        899 ,                       65 ,        Záhøebská                 ,        ZAH-KOMIKS   ,                125 ,        30.09.2025
       1069 ,                       65 ,        Záhøebská                 ,        ZAH-LEPDE    ,                109 ,        30.09.2025
       1070 ,                       65 ,        Záhøebská                 ,        ZAH-KOMDO    ,                231 ,        30.09.2025
       1202 ,                       65 ,        Záhøebská                 ,        ZAH-SELFDO   ,                  2 ,        30.09.2025
       1203 ,                       65 ,        Záhøebská                 ,        ZAH-SELFDE   ,                  2 ,        30.09.2025
       1284 ,                       65 ,        Záhøebská                 ,        ZAH-CIZJAZ   ,                 12 ,        30.09.2025
        534 ,                       66 ,        Vozovna                   ,        CHM-POK      ,                 22 ,        30.09.2025
        535 ,                       66 ,        Vozovna                   ,        CHM-HRAB     ,                158 ,        30.09.2025
        537 ,                       66 ,        Vozovna                   ,        CHM-BELDO    ,               5020 ,        30.09.2025
        538 ,                       66 ,        Vozovna                   ,        CHM-NAUDO    ,               5599 ,        30.09.2025
        539 ,                       66 ,        Vozovna                   ,        CHM-LITDE    ,               3371 ,        30.09.2025
        737 ,                       66 ,        Vozovna                   ,        CHM-VSMS     ,                 25 ,        30.09.2025
        773 ,                       66 ,        Vozovna                   ,        CHM-DOPOR    ,                422 ,        30.09.2025
        984 ,                       66 ,        Vozovna                   ,        CHM-CASDO    ,                 77 ,        30.09.2025
        985 ,                       66 ,        Vozovna                   ,        CHM-CASDE    ,                 99 ,        30.09.2025
        986 ,                       66 ,        Vozovna                   ,        CHM-KOMDO    ,                323 ,        30.09.2025
        987 ,                       66 ,        Vozovna                   ,        CHM-KOMDE    ,                 70 ,        30.09.2025
        988 ,                       66 ,        Vozovna                   ,        CHM-VYST     ,                 20 ,        30.09.2025
        999 ,                       66 ,        Vozovna                   ,        CHM-MAPY     ,                  0 ,        30.09.2025
       1194 ,                       66 ,        Vozovna                   ,        CHM-SELF     ,                  1 ,        30.09.2025
        542 ,                       70 ,        Skalka                    ,        SKA-CHF      ,                  0 ,        30.09.2025
        543 ,                       70 ,        Skalka                    ,        SKA-LITDE    ,               2675 ,        30.09.2025
        544 ,                       70 ,        Skalka                    ,        SKA-BELDO    ,               3886 ,        30.09.2025
        545 ,                       70 ,        Skalka                    ,        SKA-NAUDO    ,               3569 ,        30.09.2025
        547 ,                       70 ,        Skalka                    ,        SKA-HRAB     ,                 76 ,        30.09.2025
        548 ,                       70 ,        Skalka                    ,        SKA-POK      ,                 34 ,        30.09.2025
        743 ,                       70 ,        Skalka                    ,        SKA-VSMS     ,                 84 ,        30.09.2025
        792 ,                       70 ,        Skalka                    ,        SKA-DOPOR    ,                206 ,        30.09.2025
        951 ,                       70 ,        Skalka                    ,        SKA-CASDO    ,                289 ,        30.09.2025
        952 ,                       70 ,        Skalka                    ,        SKA-CASDE    ,                134 ,        30.09.2025
       1150 ,                       70 ,        Skalka                    ,        SKA-KOMIKS   ,                198 ,        30.09.2025
       1195 ,                       70 ,        Skalka                    ,        SKA-SELF     ,                  0 ,        30.09.2025
        136 ,                       81 ,        Lužiny                    ,        LUZ-BELDO    ,               6983 ,        30.09.2025
        137 ,                       81 ,        Lužiny                    ,        LUZ-NAUDO    ,              10799 ,        30.09.2025
        140 ,                       81 ,        Lužiny                    ,        LUZ-HRAB     ,                 51 ,        30.09.2025
        160 ,                       81 ,        Lužiny                    ,        LUZ-POK      ,                  7 ,        30.09.2025
        162 ,                       81 ,        Lužiny                    ,        LUZ-REG      ,                  0 ,        30.09.2025
        163 ,                       81 ,        Lužiny                    ,        LUZ-INF      ,                  0 ,        30.09.2025
        164 ,                       81 ,        Lužiny                    ,        LUZ-KAN      ,                  2 ,        30.09.2025
        165 ,                       81 ,        Lužiny                    ,        LUZ-STU      ,                  0 ,        30.09.2025
        167 ,                       81 ,        Lužiny                    ,        LUZ-DEBEL    ,               4221 ,        30.09.2025
        168 ,                       81 ,        Lužiny                    ,        LUZ-DENA     ,               2355 ,        30.09.2025
        777 ,                       81 ,        Lužiny                    ,        LUZ-DOPOR    ,               1022 ,        30.09.2025
        869 ,                       81 ,        Lužiny                    ,        LUZ-DOPORD   ,                604 ,        30.09.2025
        870 ,                       81 ,        Lužiny                    ,        LUZ-DETCAS   ,                 55 ,        30.09.2025
        871 ,                       81 ,        Lužiny                    ,        LUZ-BELCAS   ,                177 ,        30.09.2025
        872 ,                       81 ,        Lužiny                    ,        LUZ-NAUCAS   ,                468 ,        30.09.2025
        873 ,                       81 ,        Lužiny                    ,        LUZ-MAPY     ,                186 ,        30.09.2025
        874 ,                       81 ,        Lužiny                    ,        LUZ-VSMS     ,                343 ,        30.09.2025
        875 ,                       81 ,        Lužiny                    ,        LUZ-CIZJAZ   ,               1836 ,        30.09.2025
       1086 ,                       81 ,        Lužiny                    ,        LUZ-DELEP    ,                149 ,        30.09.2025
       1196 ,                       81 ,        Lužiny                    ,        LUZ-SELF     ,                  0 ,        30.09.2025
       1224 ,                       81 ,        Lužiny                    ,        LUZ-YA       ,                368 ,        30.09.2025
       1256 ,                       81 ,        Lužiny                    ,        LUZ-KOMDE    ,                300 ,        30.09.2025
       1257 ,                       81 ,        Lužiny                    ,        LUZ-KOMDO    ,                597 ,        30.09.2025
