lokace_id,lokace_short,pobocka_nazev,pobocka_cislo,oblast,je_realokace,OCH,kapacita_fyzicka,kapacita_realokace,kapacita_effective,stav_fondu_och
500,NVE-LITDE,Pankrác,43,Jih,True,,,425.0,425.0,
499,NVE-LITML,Pankrác,43,Jih,True,A1,,1165.0,1165.0,
499,NVE-LITML,Pankrác,43,Jih,True,B1,,20.0,20.0,
499,NVE-LITML,Pankrác,43,Jih,True,B2,,90.0,90.0,
499,NVE-LITML,Pankrác,43,Jih,True,C,,100.0,100.0,
499,NVE-LITML,Pankrác,43,Jih,True,D,,180.0,180.0,
499,NVE-LITML,Pankrác,43,Jih,True,E,,135.0,135.0,
499,NVE-LITML,Pankrác,43,Jih,True,G,,190.0,190.0,
499,NVE-LITML,Pankrác,43,Jih,True,J4,,85.0,85.0,
499,NVE-LITML,Pankrác,43,Jih,True,K,,110.0,110.0,
499,NVE-LITML,Pankrác,43,Jih,True,L,,175.0,175.0,
499,NVE-LITML,Pankrác,43,Jih,True,N,,60.0,60.0,
499,NVE-LITML,Pankrác,43,Jih,True,O,,35.0,35.0,
499,NVE-LITML,Pankrác,43,Jih,True,P,,80.0,80.0,
499,NVE-LITML,Pankrác,43,Jih,True,R,,30.0,30.0,
499,NVE-LITML,Pankrác,43,Jih,True,S,,50.0,50.0,
499,NVE-LITML,Pankrác,43,Jih,True,T,,60.0,60.0,
499,NVE-LITML,Pankrác,43,Jih,True,V,,25.0,25.0,
499,NVE-LITML,Pankrác,43,Jih,True,W,,45.0,45.0,
499,NVE-LITML,Pankrác,43,Jih,True,X,,40.0,40.0,
499,NVE-LITML,Pankrác,43,Jih,True,Y,,80.0,80.0,
499,NVE-LITML,Pankrác,43,Jih,True,Z,,80.0,80.0,
499,NVE-LITML,Pankrác,43,Jih,True,,,20.0,20.0,
844,NVE-POEDE,Pankrác,43,Jih,True,B2,,5.0,5.0,
844,NVE-POEDE,Pankrác,43,Jih,True,,,155.0,155.0,
435,SPO-BELDO,Spořilov,45,Jih,True,A1,,4580.0,4580.0,
437,SPO-DETI,Spořilov,45,Jih,True,A1,,30.0,30.0,
437,SPO-DETI,Spořilov,45,Jih,True,A2,,305.0,305.0,
437,SPO-DETI,Spořilov,45,Jih,True,A3,,900.0,900.0,
437,SPO-DETI,Spořilov,45,Jih,True,A4,,410.0,410.0,
437,SPO-DETI,Spořilov,45,Jih,True,B2,,5.0,5.0,
437,SPO-DETI,Spořilov,45,Jih,True,C,,50.0,50.0,
437,SPO-DETI,Spořilov,45,Jih,True,D,,50.0,50.0,
437,SPO-DETI,Spořilov,45,Jih,True,E,,45.0,45.0,
437,SPO-DETI,Spořilov,45,Jih,True,J,,40.0,40.0,
437,SPO-DETI,Spořilov,45,Jih,True,K,,200.0,200.0,
437,SPO-DETI,Spořilov,45,Jih,True,L,,35.0,35.0,
437,SPO-DETI,Spořilov,45,Jih,True,N,,40.0,40.0,
437,SPO-DETI,Spořilov,45,Jih,True,P,,20.0,20.0,
437,SPO-DETI,Spořilov,45,Jih,True,R,,40.0,40.0,
437,SPO-DETI,Spořilov,45,Jih,True,S,,40.0,40.0,
437,SPO-DETI,Spořilov,45,Jih,True,T,,20.0,20.0,
437,SPO-DETI,Spořilov,45,Jih,True,U,,25.0,25.0,
437,SPO-DETI,Spořilov,45,Jih,True,V,,20.0,20.0,
437,SPO-DETI,Spořilov,45,Jih,True,X,,10.0,10.0,
437,SPO-DETI,Spořilov,45,Jih,True,Y,,40.0,40.0,
437,SPO-DETI,Spořilov,45,Jih,True,Z,,20.0,20.0,
437,SPO-DETI,Spořilov,45,Jih,True,,,730.0,730.0,
1024,SPO-KOMDE,Spořilov,45,Jih,True,,,155.0,155.0,
955,SPO-KOMIKS,Spořilov,45,Jih,True,,,230.0,230.0,
1025,SPO-LEPO,Spořilov,45,Jih,True,,,200.0,200.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,C,,300.0,300.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,D,,695.0,695.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,E,,400.0,400.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,G,,330.0,330.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,K,,300.0,300.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,L,,470.0,470.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,N,,230.0,230.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,O,,65.0,65.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,P,,300.0,300.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,R,,245.0,245.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,S,,280.0,280.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,T,,145.0,145.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,V,,75.0,75.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,W,,130.0,130.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,X,,285.0,285.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,Y,,140.0,140.0,
434,SPO-NAUDO,Spořilov,45,Jih,True,Z,,200.0,200.0,
441,SPO-POEDIV,Spořilov,45,Jih,True,B1,,25.0,25.0,
441,SPO-POEDIV,Spořilov,45,Jih,True,B2,,315.0,315.0,
441,SPO-POEDIV,Spořilov,45,Jih,True,J1,,5.0,5.0,
441,SPO-POEDIV,Spořilov,45,Jih,True,J2,,10.0,10.0,
441,SPO-POEDIV,Spořilov,45,Jih,True,J3,,20.0,20.0,
441,SPO-POEDIV,Spořilov,45,Jih,True,J4,,110.0,110.0,
441,SPO-POEDIV,Spořilov,45,Jih,True,J5,,35.0,35.0,
441,SPO-POEDIV,Spořilov,45,Jih,True,,,5.0,5.0,
1091,ZME-BELDE,Zahradní Město,47,Jihovýchod,True,A2,,410.0,410.0,
1091,ZME-BELDE,Zahradní Město,47,Jihovýchod,True,A3,,550.0,550.0,
1091,ZME-BELDE,Zahradní Město,47,Jihovýchod,True,B2,,5.0,5.0,
1091,ZME-BELDE,Zahradní Město,47,Jihovýchod,True,,,235.0,235.0,
699,ZME-BELDO,Zahradní Město,47,Jihovýchod,True,A1,,2000.0,2000.0,
699,ZME-BELDO,Zahradní Město,47,Jihovýchod,True,B1,,10.0,10.0,
699,ZME-BELDO,Zahradní Město,47,Jihovýchod,True,B2,,120.0,120.0,
699,ZME-BELDO,Zahradní Město,47,Jihovýchod,True,J4,,90.0,90.0,
699,ZME-BELDO,Zahradní Město,47,Jihovýchod,True,,,20.0,20.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,C,,60.0,60.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,D,,70.0,70.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,E,,25.0,25.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,K,,180.0,180.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,L,,45.0,45.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,N,,75.0,75.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,P,,45.0,45.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,R,,25.0,25.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,S,,25.0,25.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,T,,25.0,25.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,U,,15.0,15.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,V,,25.0,25.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,X,,5.0,5.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,Y,,45.0,45.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,Z,,45.0,45.0,
701,ZME-DETI,Zahradní Město,47,Jihovýchod,True,,,10.0,10.0,
1092,ZME-KOMDE,Zahradní Město,47,Jihovýchod,True,,,50.0,50.0,
1093,ZME-KOMDO,Zahradní Město,47,Jihovýchod,True,,,250.0,250.0,
1095,ZME-LITML,Zahradní Město,47,Jihovýchod,True,A1,,44.0,44.0,
1095,ZME-LITML,Zahradní Město,47,Jihovýchod,True,A4,,406.0,406.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,C,,170.0,170.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,D,,320.0,320.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,E,,330.0,330.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,G,,260.0,260.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,K,,190.0,190.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,L,,340.0,340.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,N,,180.0,180.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,O,,30.0,30.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,P,,200.0,200.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,R,,90.0,90.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,S,,110.0,110.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,T,,80.0,80.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,U,,5.0,5.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,V,,60.0,60.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,W,,80.0,80.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,X,,70.0,70.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,Y,,80.0,80.0,
700,ZME-NAUDO,Zahradní Město,47,Jihovýchod,True,Z,,90.0,90.0,
654,OSV-BELDE,Ostrovského,48,Jihozápad,True,A1,,30.0,30.0,
654,OSV-BELDE,Ostrovského,48,Jihozápad,True,A2,,170.0,170.0,
654,OSV-BELDE,Ostrovského,48,Jihozápad,True,A3,,400.0,400.0,
654,OSV-BELDE,Ostrovského,48,Jihozápad,True,A4,,325.0,325.0,
654,OSV-BELDE,Ostrovského,48,Jihozápad,True,B2,,5.0,5.0,
654,OSV-BELDE,Ostrovského,48,Jihozápad,True,J4,,55.0,55.0,
654,OSV-BELDE,Ostrovského,48,Jihozápad,True,,,420.0,420.0,
653,OSV-BELDO,Ostrovského,48,Jihozápad,True,A1,,1275.0,1275.0,
653,OSV-BELDO,Ostrovského,48,Jihozápad,True,B1,,15.0,15.0,
653,OSV-BELDO,Ostrovského,48,Jihozápad,True,B2,,105.0,105.0,
653,OSV-BELDO,Ostrovského,48,Jihozápad,True,J2,,10.0,10.0,
653,OSV-BELDO,Ostrovského,48,Jihozápad,True,J3,,10.0,10.0,
653,OSV-BELDO,Ostrovského,48,Jihozápad,True,J4,,85.0,85.0,
653,OSV-BELDO,Ostrovského,48,Jihozápad,True,,,10.0,10.0,
1259,OSV-KOMDE,Ostrovského,48,Jihozápad,True,,,105.0,105.0,
1258,OSV-KOMDO,Ostrovského,48,Jihozápad,True,,,100.0,100.0,
1260,OSV-LEPOR,Ostrovského,48,Jihozápad,True,,,80.0,80.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,C,,185.0,185.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,D,,340.0,340.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,E,,175.0,175.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,G,,140.0,140.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,K,,370.0,370.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,L,,185.0,185.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,N,,80.0,80.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,O,,15.0,15.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,P,,145.0,145.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,R,,65.0,65.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,S,,110.0,110.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,T,,50.0,50.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,U,,10.0,10.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,V,,60.0,60.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,W,,45.0,45.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,X,,25.0,25.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,Y,,95.0,95.0,
655,OSV-NAUDO,Ostrovského,48,Jihozápad,True,Z,,105.0,105.0,
207,DIT-BELDO,Dittrichova,51,Středozápad,True,A1,,2080.0,2080.0,
207,DIT-BELDO,Dittrichova,51,Středozápad,True,B1,,20.0,20.0,
207,DIT-BELDO,Dittrichova,51,Středozápad,True,B2,,255.0,255.0,
207,DIT-BELDO,Dittrichova,51,Středozápad,True,J4,,70.0,70.0,
207,DIT-BELDO,Dittrichova,51,Středozápad,True,,,30.0,30.0,
1020,DIT-DOMDE,Dittrichova,51,Středozápad,True,,,240.0,240.0,
1068,DIT-KOMDE,Dittrichova,51,Středozápad,True,,,60.0,60.0,
960,DIT-KOMDO,Dittrichova,51,Středozápad,True,,,120.0,120.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,A1,,10.0,10.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,A2,,275.0,275.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,A3,,525.0,525.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,A4,,380.0,380.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,B2,,5.0,5.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,C,,115.0,115.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,D,,85.0,85.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,E,,45.0,45.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,"G,O,W",,10.0,10.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,J1-J5,,85.0,85.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,K,,245.0,245.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,L,,78.0,78.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,N,,135.0,135.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,P,,80.0,80.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,R,,50.0,50.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,S,,40.0,40.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,T,,65.0,65.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,U,,25.0,25.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,V,,45.0,45.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,X,,50.0,50.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,Y,,25.0,25.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,Z,,50.0,50.0,
212,DIT-LITDE,Dittrichova,51,Středozápad,True,,,110.0,110.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,C,,305.0,305.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,D,,500.0,500.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,E,,250.0,250.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,G,,315.0,315.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,K,,170.0,170.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,L,,290.0,290.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,N,,100.0,100.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,O,,80.0,80.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,P,,215.0,215.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,R,,90.0,90.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,S,,150.0,150.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,T,,70.0,70.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,V,,35.0,35.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,W,,90.0,90.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,X,,115.0,115.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,Y,,85.0,85.0,
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,Z,,185.0,185.0,
218,BOH-BELDO,Bohnice,52,Severovýchod,True,A1,,4900.0,4900.0,
218,BOH-BELDO,Bohnice,52,Severovýchod,True,B1,,55.0,55.0,
218,BOH-BELDO,Bohnice,52,Severovýchod,True,B2,,625.0,625.0,
218,BOH-BELDO,Bohnice,52,Severovýchod,True,,,4240.0,4240.0,
1253,BOH-CIZOJ,Bohnice,52,Severovýchod,True,J1,,20.0,20.0,
1253,BOH-CIZOJ,Bohnice,52,Severovýchod,True,J2,,15.0,15.0,
1253,BOH-CIZOJ,Bohnice,52,Severovýchod,True,J3,,40.0,40.0,
1253,BOH-CIZOJ,Bohnice,52,Severovýchod,True,J4,,200.0,200.0,
1253,BOH-CIZOJ,Bohnice,52,Severovýchod,True,J5,,25.0,25.0,
1253,BOH-CIZOJ,Bohnice,52,Severovýchod,True,,,390.0,390.0,
227,BOH-HUDBA,Bohnice,52,Severovýchod,True,S,,700.0,700.0,
227,BOH-HUDBA,Bohnice,52,Severovýchod,True,V,,1200.0,1200.0,
227,BOH-HUDBA,Bohnice,52,Severovýchod,True,Vnoty,,300.0,300.0,
1139,BOH-KOMDO,Bohnice,52,Severovýchod,True,,,900.0,900.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,A1,,35.0,35.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,A2,,490.0,490.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,A3,,1120.0,1120.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,A4,,900.0,900.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,B2,,2.0,2.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,C,,130.0,130.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,D,,205.0,205.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,E,,73.0,73.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,G,,26.0,26.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,K,,360.0,360.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,L,,100.0,100.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,N,,120.0,120.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,P,,36.0,36.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,R,,70.0,70.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,S,,90.0,90.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,T,,31.0,31.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,U,,63.0,63.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,V,,90.0,90.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,X,,17.0,17.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,Y,,95.0,95.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,Z,,42.0,42.0,
219,BOH-LITDE,Bohnice,52,Severovýchod,True,,,915.0,915.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,C,,700.0,700.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,D,,1690.0,1690.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,E,,750.0,750.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,G,,1380.0,1380.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,K,,620.0,620.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,L,,1450.0,1450.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,N,,450.0,450.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,O,,190.0,190.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,P,,810.0,810.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,R,,220.0,220.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,S,,810.0,810.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,T,,250.0,250.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,W,,510.0,510.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,X,,760.0,760.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,Y,,520.0,520.0,
221,BOH-NAUDO,Bohnice,52,Severovýchod,True,Z,,500.0,500.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,A1,,1500.0,1500.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,D,,300.0,300.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,E,,100.0,100.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,G,,60.0,60.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,K,,35.0,35.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,L,,60.0,60.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,N,,40.0,40.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,P,,20.0,20.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,R,,30.0,30.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,S,,30.0,30.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,SV,,6220.0,6220.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,T,,20.0,20.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,V,,1300.0,1300.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,V7,,350.0,350.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,W,,25.0,25.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,X,,15.0,15.0,
223,BOH-SKLAD,Bohnice,52,Severovýchod,True,,,825.0,825.0,
327,PRO-BELDE,Prosek,54,Severovýchod,True,A1,,130.0,130.0,
327,PRO-BELDE,Prosek,54,Severovýchod,True,A2,,320.0,320.0,
327,PRO-BELDE,Prosek,54,Severovýchod,True,A3,,805.0,805.0,
327,PRO-BELDE,Prosek,54,Severovýchod,True,A4,,620.0,620.0,
327,PRO-BELDE,Prosek,54,Severovýchod,True,B2,,5.0,5.0,
327,PRO-BELDE,Prosek,54,Severovýchod,True,,,1250.0,1250.0,
324,PRO-BELDO,Prosek,54,Severovýchod,True,A1,,3870.0,3870.0,
324,PRO-BELDO,Prosek,54,Severovýchod,True,J1,,15.0,15.0,
324,PRO-BELDO,Prosek,54,Severovýchod,True,J2,,15.0,15.0,
324,PRO-BELDO,Prosek,54,Severovýchod,True,J3,,50.0,50.0,
324,PRO-BELDO,Prosek,54,Severovýchod,True,J4,,160.0,160.0,
324,PRO-BELDO,Prosek,54,Severovýchod,True,J5,,15.0,15.0,
324,PRO-BELDO,Prosek,54,Severovýchod,True,,,10.0,10.0,
981,PRO-KOMDE,Prosek,54,Severovýchod,True,,,205.0,205.0,
982,PRO-KOMDO,Prosek,54,Severovýchod,True,,,260.0,260.0,
332,PRO-NAU,Prosek,54,Severovýchod,True,R,,160.0,160.0,
332,PRO-NAU,Prosek,54,Severovýchod,True,T,,155.0,155.0,
332,PRO-NAU,Prosek,54,Severovýchod,True,V,,300.0,300.0,
332,PRO-NAU,Prosek,54,Severovýchod,True,X,,100.0,100.0,
332,PRO-NAU,Prosek,54,Severovýchod,True,Y,,400.0,400.0,
328,PRO-NAUDE,Prosek,54,Severovýchod,True,C,,165.0,165.0,
328,PRO-NAUDE,Prosek,54,Severovýchod,True,D,,120.0,120.0,
328,PRO-NAUDE,Prosek,54,Severovýchod,True,E,,100.0,100.0,
328,PRO-NAUDE,Prosek,54,Severovýchod,True,G,,90.0,90.0,
328,PRO-NAUDE,Prosek,54,Severovýchod,True,K,,420.0,420.0,
328,PRO-NAUDE,Prosek,54,Severovýchod,True,L,,85.0,85.0,
328,PRO-NAUDE,Prosek,54,Severovýchod,True,N,,190.0,190.0,
328,PRO-NAUDE,Prosek,54,Severovýchod,True,P,,80.0,80.0,
328,PRO-NAUDE,Prosek,54,Severovýchod,True,S,,90.0,90.0,
328,PRO-NAUDE,Prosek,54,Severovýchod,True,U,,35.0,35.0,
328,PRO-NAUDE,Prosek,54,Severovýchod,True,Z,,55.0,55.0,
328,PRO-NAUDE,Prosek,54,Severovýchod,True,,,25.0,25.0,
325,PRO-NAUDO,Prosek,54,Severovýchod,True,C,,320.0,320.0,
325,PRO-NAUDO,Prosek,54,Severovýchod,True,D,,590.0,590.0,
325,PRO-NAUDO,Prosek,54,Severovýchod,True,E,,430.0,430.0,
325,PRO-NAUDO,Prosek,54,Severovýchod,True,G,,510.0,510.0,
325,PRO-NAUDO,Prosek,54,Severovýchod,True,K,,340.0,340.0,
325,PRO-NAUDO,Prosek,54,Severovýchod,True,L,,470.0,470.0,
325,PRO-NAUDO,Prosek,54,Severovýchod,True,N,,250.0,250.0,
325,PRO-NAUDO,Prosek,54,Severovýchod,True,O,,80.0,80.0,
325,PRO-NAUDO,Prosek,54,Severovýchod,True,P,,350.0,350.0,
325,PRO-NAUDO,Prosek,54,Severovýchod,True,S,,160.0,160.0,
325,PRO-NAUDO,Prosek,54,Severovýchod,True,W,,175.0,175.0,
325,PRO-NAUDO,Prosek,54,Severovýchod,True,Z,,265.0,265.0,
331,PRO-POE,Prosek,54,Severovýchod,True,B1,,55.0,55.0,
331,PRO-POE,Prosek,54,Severovýchod,True,B2,,445.0,445.0,
976,PRO-PRSK,Prosek,54,Severovýchod,True,A1,,960.0,960.0,
976,PRO-PRSK,Prosek,54,Severovýchod,True,C,,40.0,40.0,
976,PRO-PRSK,Prosek,54,Severovýchod,True,D,,55.0,55.0,
976,PRO-PRSK,Prosek,54,Severovýchod,True,E,,35.0,35.0,
976,PRO-PRSK,Prosek,54,Severovýchod,True,G,,80.0,80.0,
976,PRO-PRSK,Prosek,54,Severovýchod,True,K,,20.0,20.0,
976,PRO-PRSK,Prosek,54,Severovýchod,True,L,,25.0,25.0,
976,PRO-PRSK,Prosek,54,Severovýchod,True,N,,20.0,20.0,
976,PRO-PRSK,Prosek,54,Severovýchod,True,O,,50.0,50.0,
976,PRO-PRSK,Prosek,54,Severovýchod,True,P,,35.0,35.0,
976,PRO-PRSK,Prosek,54,Severovýchod,True,R,,15.0,15.0,
976,PRO-PRSK,Prosek,54,Severovýchod,True,S,,30.0,30.0,
976,PRO-PRSK,Prosek,54,Severovýchod,True,W,,15.0,15.0,
976,PRO-PRSK,Prosek,54,Severovýchod,True,X,,30.0,30.0,
976,PRO-PRSK,Prosek,54,Severovýchod,True,,,65.0,65.0,
752,RUS-BELDO,Dům čtení,56,Jihovýchod,True,A1,,7365.0,7365.0,
752,RUS-BELDO,Dům čtení,56,Jihovýchod,True,B1,,80.0,80.0,
752,RUS-BELDO,Dům čtení,56,Jihovýchod,True,B2,,600.0,600.0,
752,RUS-BELDO,Dům čtení,56,Jihovýchod,True,J1,,10.0,10.0,
752,RUS-BELDO,Dům čtení,56,Jihovýchod,True,J2,,20.0,20.0,
752,RUS-BELDO,Dům čtení,56,Jihovýchod,True,J3,,25.0,25.0,
752,RUS-BELDO,Dům čtení,56,Jihovýchod,True,J4,,130.0,130.0,
752,RUS-BELDO,Dům čtení,56,Jihovýchod,True,J5,,10.0,10.0,
