pobocka_cislo,lokace_short_norm,OCH,kapacita_realokace,lokace_id
84,STO-NAUDO,V,15.0,615
84,STO-NAUDO,W,40.0,615
84,STO-NAUDO,X,45.0,615
84,STO-NAUDO,Y,50.0,615
84,STO-NAUDO,Z,80.0,615
87,RAJ-KOMDE,,90.0,1059
87,RAJ-KOMDO,,155.0,1060
87,RAJ-LITDE,A1,40.0,474
87,RAJ-LITDE,A2,140.0,474
87,RAJ-LITDE,A3,450.0,474
87,RAJ-LITDE,A4,290.0,474
87,RAJ-LITDE,B2,5.0,474
87,RAJ-LITDE,C,35.0,474
87,RAJ-LITDE,D,50.0,474
87,RAJ-LITDE,E,20.0,474
87,RAJ-LITDE,J1-J5,50.0,474
87,RAJ-LITDE,K,120.0,474
87,RAJ-LITDE,L,40.0,474
87,RAJ-LITDE,N,45.0,474
87,RAJ-LITDE,P,10.0,474
87,RAJ-LITDE,R,20.0,474
87,RAJ-LITDE,S,25.0,474
87,RAJ-LITDE,T,10.0,474
87,RAJ-LITDE,U,10.0,474
87,RAJ-LITDE,V,20.0,474
87,RAJ-LITDE,Y,40.0,474
87,RAJ-LITDE,Z,20.0,474
87,RAJ-LITDE,,285.0,474
87,RAJ-LITDO,A1,2105.0,473
87,RAJ-LITDO,B1,20.0,473
87,RAJ-LITDO,B2,70.0,473
87,RAJ-LITDO,C,110.0,473
87,RAJ-LITDO,D,210.0,473
87,RAJ-LITDO,E,120.0,473
87,RAJ-LITDO,G,220.0,473
87,RAJ-LITDO,J1-J14,115.0,473
87,RAJ-LITDO,K,80.0,473
87,RAJ-LITDO,L,200.0,473
87,RAJ-LITDO,N,90.0,473
87,RAJ-LITDO,O,55.0,473
87,RAJ-LITDO,P,180.0,473
87,RAJ-LITDO,R,50.0,473
87,RAJ-LITDO,S,30.0,473
87,RAJ-LITDO,T,60.0,473
87,RAJ-LITDO,U,5.0,473
87,RAJ-LITDO,V,30.0,473
87,RAJ-LITDO,W,60.0,473
87,RAJ-LITDO,X,40.0,473
87,RAJ-LITDO,Y,70.0,473
87,RAJ-LITDO,Z,90.0,473
87,RAJ-PRSK,A1-A4,200.0,1132
87,RAJ-PRSK,C-Z,70.0,1132
88,DAB-BELDO,A1,5450.0,515
88,DAB-JAZYK,J1,10.0,516
88,DAB-JAZYK,J2,10.0,516
88,DAB-JAZYK,J3,50.0,516
88,DAB-JAZYK,J4,240.0,516
88,DAB-JAZYK,J5,15.0,516
88,DAB-JAZYK,R,300.0,516
88,DAB-JAZYK,,30.0,516
88,DAB-KOMDO,,300.0,971
88,DAB-LITDE,A1,90.0,513
88,DAB-LITDE,A2,400.0,513
88,DAB-LITDE,A3,1050.0,513
88,DAB-LITDE,A4,570.0,513
88,DAB-LITDE,B2,2.0,513
88,DAB-LITDE,C,68.0,513
88,DAB-LITDE,D,125.0,513
88,DAB-LITDE,E,42.0,513
88,DAB-LITDE,K,305.0,513
88,DAB-LITDE,L,50.0,513
88,DAB-LITDE,N,61.0,513
88,DAB-LITDE,P,30.0,513
88,DAB-LITDE,R,46.0,513
88,DAB-LITDE,S,50.0,513
88,DAB-LITDE,T,26.0,513
88,DAB-LITDE,U,32.0,513
88,DAB-LITDE,V,40.0,513
88,DAB-LITDE,X,11.0,513
88,DAB-LITDE,Y,51.0,513
88,DAB-LITDE,Z,35.0,513
88,DAB-LITDE,,1141.0,513
88,DAB-NAUC,C,750.0,514
88,DAB-NAUC,D,1350.0,514
88,DAB-NAUC,E,830.0,514
88,DAB-NAUC,G,1220.0,514
88,DAB-NAUC,K,650.0,514
88,DAB-NAUC,L,1050.0,514
88,DAB-NAUC,N,540.0,514
88,DAB-NAUC,O,165.0,514
88,DAB-NAUC,P,670.0,514
88,DAB-NAUC,S,600.0,514
88,DAB-NAUC,T,360.0,514
88,DAB-NAUC,U,10.0,514
88,DAB-NAUC,V,145.0,514
88,DAB-NAUC,W,340.0,514
88,DAB-NAUC,X,245.0,514
88,DAB-NAUC,Y,340.0,514
88,DAB-NAUC,Z,400.0,514
88,DAB-PIKTO,A1,755.0,517
88,DAB-POEZIE,B1,30.0,969
88,DAB-POEZIE,B2,360.0,969
89,JIR-BELDO,A1,4000.0,247
89,JIR-BELDO,B2,250.0,247
89,JIR-BELDO,J3,35.0,247
89,JIR-BELDO,J4,90.0,247
89,JIR-BELDO,,35.0,247
89,JIR-KOM,,160.0,1006
89,JIR-KOMDE,,175.0,1252
89,JIR-LEPOR,,190.0,1065
89,JIR-LITDE,A1,140.0,249
89,JIR-LITDE,A2,315.0,249
89,JIR-LITDE,A2-A,100.0,249
89,JIR-LITDE,A3,645.0,249
89,JIR-LITDE,A4,555.0,249
89,JIR-LITDE,B2,5.0,249
89,JIR-LITDE,C,81.0,249
89,JIR-LITDE,D,96.0,249
89,JIR-LITDE,E,26.0,249
89,JIR-LITDE,J,40.0,249
89,JIR-LITDE,K,231.0,249
89,JIR-LITDE,L,31.0,249
89,JIR-LITDE,N,71.0,249
89,JIR-LITDE,P,41.0,249
89,JIR-LITDE,R,81.0,249
89,JIR-LITDE,S,31.0,249
89,JIR-LITDE,T,31.0,249
89,JIR-LITDE,U,61.0,249
89,JIR-LITDE,V,31.0,249
89,JIR-LITDE,X,26.0,249
89,JIR-LITDE,Y,31.0,249
89,JIR-LITDE,Z,31.0,249
89,JIR-LITDE,,871.0,249
89,JIR-NAUDO,B1,55.0,251
89,JIR-NAUDO,C,470.0,251
89,JIR-NAUDO,D,600.0,251
89,JIR-NAUDO,E,500.0,251
89,JIR-NAUDO,G,265.0,251
89,JIR-NAUDO,K,390.0,251
89,JIR-NAUDO,L,400.0,251
89,JIR-NAUDO,N,200.0,251
89,JIR-NAUDO,O,65.0,251
89,JIR-NAUDO,P,350.0,251
89,JIR-NAUDO,R,130.0,251
89,JIR-NAUDO,S,270.0,251
89,JIR-NAUDO,T,110.0,251
89,JIR-NAUDO,V,100.0,251
89,JIR-NAUDO,W,90.0,251
89,JIR-NAUDO,X,125.0,251
89,JIR-NAUDO,Y,140.0,251
89,JIR-NAUDO,Z,130.0,251
89,JIR-ZIVOT,A1,65.0,1249
89,JIR-ZIVOT,G,55.0,1249
89,JIR-ZIVOT,S,60.0,1249
89,JIR-ZIVOT,,70.0,1249
92,JEN-DEPJST,,0.0,1067
92,JEN-MOFNAU,,0.0,1019
92,JEN-PV,,0.0,863
92,JEN-PVP,,0.0,862
92,JEN-RFOKF,,0.0,866
92,JEN-RFUK,,0.0,865
92,JEN-ZASOB,,0.0,867
